"net","mod","num","nnodes","nedges","edensity","aplength","mdegree","diameter","clusteringC","cb","cd"
"CS","Tho",50,558,2036,0.0131014201785036,2.77775856105154,7.29749103942652,9,0.823305108506701,0.00438368012177548,0.0246005546868465
"CS","Tho",51,601,2218,0.0123017193566278,1.95611428571429,7.38103161397671,7,0.836470403187752,0.000847696856720229,0.0243649473100388
"CS","Tho",52,634,2689,0.0134007106512975,4.50077579519007,8.48264984227129,18,0.833291712746602,0.00665486610705465,0.0260937601227942
"CS","Tho",53,549,2199,0.0146184835068406,3.28172293364377,8.01092896174863,11,0.854629241726016,0.00997020717407898,0.0200530493398748
"CS","Tho",54,578,2097,0.0125754858983047,2.58058035714286,7.2560553633218,13,0.849693251533742,0.00301858863134315,0.0220865591623539
"CS","Tho",55,566,1776,0.0111072891585103,3.46070850566445,6.2756183745583,16,0.799620637329287,0.00440634981995958,0.0207511179211357
"CS","Tho",56,576,2061,0.012445652173913,3.06973645247261,7.15625,11,0.820686757113699,0.00435476574695534,0.0188586956521739
"CS","Tho",57,570,2160,0.0133197669040792,4.28180987202925,7.57894736842105,14,0.810074880871341,0.0135235108957789,0.0323744334474147
"CS","Tho",58,689,2667,0.011252404900935,3.15572758891507,7.74165457184325,13,0.830622722106831,0.00400597610978915,0.0294452695176697
"CS","Tho",59,518,1919,0.0143312696504186,2.34298957126304,7.40926640926641,11,0.827083216900464,0.00270274769512464,0.0340246297693106
"CS","Tho",60,602,2335,0.0129076124510091,3.00862284428893,7.75747508305648,10,0.800017975912278,0.00337094378870063,0.0270258318085583
"CS","Tho",61,603,2521,0.0138895775827397,2.2444292080905,8.36152570480929,11,0.807064927680443,0.00201065813038724,0.0392665685966623
"CS","Tho",62,537,1909,0.0132646821757136,3.74059535492313,7.1098696461825,15,0.838138332255979,0.00721665420977134,0.0221830790183162
"CS","Tho",63,566,2088,0.0130585696863567,3.85393258426966,7.37809187279152,15,0.848602269582065,0.00618679717040321,0.0258794834109885
"CS","Tho",64,617,2759,0.0145183017954493,6.06103806228374,8.94327390599676,23,0.819052895740312,0.024195436993584,0.0244427371655897
"CS","Tho",65,550,1820,0.0120549759894022,2.33410511692521,6.61818181818182,12,0.809593555474185,0.00160852226428612,0.0170889220069548
"CS","Tho",66,611,2327,0.0124869201255668,2.844620301324,7.61702127659574,12,0.823430215256423,0.0036917161625668,0.0202999651203348
"CS","Tho",67,617,2531,0.0133185291207982,4.03789881896704,8.20421393841167,13,0.803876989350245,0.0112835347900489,0.0272658864636174
"CS","Tho",68,555,1965,0.0127817348033955,2.4839850249584,7.08108108108108,9,0.829371601972436,0.00469296285885528,0.0179041857742219
"CS","Tho",69,636,2721,0.0134749665725747,3.21991368061829,8.55660377358491,12,0.803641804116187,0.00625551913564395,0.0211707027187639
"CS","Tho",70,638,2599,0.0127901654995251,4.61315121659949,8.14733542319749,15,0.785736975857687,0.0113422261461715,0.0201768674675079
"CS","Tho",71,666,3046,0.0137551084919506,2.66205362659088,9.14714714714715,10,0.830412884157191,0.00306563578959145,0.0238388764704554
"CS","Tho",72,563,2517,0.0159099384967415,3.09531772575251,8.94138543516874,12,0.828149606299213,0.0115598370377163,0.035691484990803
"CS","Tho",73,619,2418,0.0126417491412708,3.22052869730888,7.81260096930533,11,0.818525349768321,0.00434933408985439,0.0229569563603474
"CS","Tho",74,629,2687,0.0136046499853169,3.31775700934579,8.54372019077901,15,0.814318655978917,0.00559308475020066,0.0293889805879315
"CS","Tho",75,552,1875,0.012329361634972,2.76855713094245,6.79347826086957,11,0.857868364030336,0.00354137053686792,0.0185236329203819
"CS","Tho",76,520,1911,0.0141618497109827,2.27200902934537,7.35,9,0.848628367572887,0.00185717667090249,0.0185934489402697
"CS","Tho",77,522,1577,0.0115972084335312,2.15527760829774,6.04214559386973,8,0.847583643122677,0.00177325686018183,0.0210323501077356
"CS","Tho",78,549,1912,0.0127105686516959,3.69310295992069,6.96539162112933,15,0.805495656459861,0.00661984886393732,0.027435416749764
"CS","Tho",79,575,2184,0.0132343584305408,3.25694162264662,7.59652173913044,12,0.795553145336226,0.0064100399844452,0.0198666868656264
"CS","Tho",80,481,1637,0.0141805266805267,2.11491569390402,6.80665280665281,9,0.794721614564957,0.00252328415158963,0.0316528066528067
"CS","Tho",81,584,2457,0.01443290490848,3.40120347047299,8.41438356164384,13,0.851352957489798,0.00543578513539174,0.0284487417467516
"CS","Tho",82,619,2525,0.0132011648394163,2.54512521656954,8.15831987075929,11,0.817334254143646,0.00344717152225776,0.0159250487528167
"CS","Tho",83,565,1937,0.0121571580995418,4.21479875321859,6.85663716814159,15,0.824623619939779,0.0121112952340752,0.0233038348082596
"CS","Tho",84,597,2106,0.0118377120501838,3.23614775725594,7.05527638190955,11,0.813671829509724,0.00604728040488751,0.0233971872786753
"CS","Tho",85,572,1969,0.0120571197628991,3.9008486562942,6.88461538461539,16,0.809341878235149,0.0080021234225564,0.0282230903947191
"CS","Tho",86,647,2717,0.0130011819256296,2.42131732641142,8.39876352395672,13,0.860069027611044,0.00156941654683481,0.0179585703963518
"CS","Tho",87,503,1711,0.0135521532161612,2.4782099343955,6.80318091451292,9,0.803586206896552,0.00289719884495718,0.0223044204890181
"CS","Tho",88,575,1990,0.0120587789728829,2.4921859143495,6.92173913043478,9,0.840023690444854,0.00201756718272647,0.0175579457657931
"CS","Tho",89,561,2196,0.0139801375095493,2.48809066461775,7.82887700534759,10,0.849444093800068,0.0016141136687233,0.0288770053475936
"CS","Tho",90,546,2040,0.0137110595826192,2.13752372917106,7.47252747252747,7,0.795192463862271,0.000913185659753338,0.026655912894445
"CS","Tho",91,482,1904,0.0164249790805807,2.67043795620438,7.90041493775934,9,0.796334012219959,0.00574636829834335,0.0313920687364671
"CS","Tho",92,611,2438,0.0130825574843712,3.80683142923758,7.98036006546645,16,0.806205073122366,0.00854940499392372,0.0328190818598911
"CS","Tho",93,530,1885,0.0134465171024004,2.79012577435705,7.11320754716981,12,0.820952262246043,0.00477792963168587,0.0243606662624389
"CS","Tho",94,603,2244,0.0123634320093883,4.52850699664624,7.44278606965174,19,0.78238817505555,0.0096422574774797,0.0341481958975885
"CS","Tho",95,469,1263,0.011508392105407,2.47165616895146,5.38592750533049,11,0.850702247191011,0.00335211081655929,0.0141326335356186
"CS","Tho",96,511,1724,0.0132304976785235,3.74292929292929,6.74755381604697,12,0.818754814762939,0.011244759908257,0.0299067572234373
"CS","Tho",97,624,2271,0.0116835411779232,4.59548590808093,7.27884615384615,17,0.812624656352757,0.00978962318185076,0.0252345968638103
"CS","Tho",98,589,2080,0.012011595809801,2.54383506805444,7.06281833616299,12,0.81839258114374,0.00260559496197046,0.0288047307208112
"CS","Tho",99,612,2120,0.0113389600248173,2.69970798182998,6.9281045751634,10,0.814076782449726,0.00211491354449458,0.0164842805643807
"CS","Tho",100,669,2681,0.0119984246753131,3.02987945627084,8.01494768310912,12,0.827790799882801,0.00268533487567952,0.0299177429893576
"CS","Tho",101,670,2569,0.0114628650469625,2.75472203616879,7.66865671641791,11,0.819388522631742,0.00296277479915752,0.0229168061040091
"CS","Tho",102,604,2337,0.0128331850680373,3.28825052397978,7.73841059602649,13,0.795658135283364,0.00387600971408551,0.0269678099568383
"CS","Tho",103,651,2797,0.0132198983811887,4.79764369867904,8.59293394777266,19,0.806056898133986,0.00951728351823297,0.0221647170034267
"CS","Tho",104,593,2065,0.0117645048083497,3.42267605633803,6.964586846543,13,0.808465547854974,0.00421432116023281,0.0321544141105693
"CS","Tho",105,602,2196,0.0121392363779084,2.28669593433861,7.29568106312292,9,0.814016312535716,0.00159889738215933,0.027794207881659
"CS","Tho",106,551,1743,0.0115030523016004,4.1038328620798,6.32667876588022,17,0.802153542659872,0.00537580875822307,0.0175878567893087
"CS","Tho",107,592,2214,0.0126560570723007,3.33448474381117,7.47972972972973,13,0.824000413265833,0.0083163481555607,0.0262610326062103
"CS","Tho",108,612,2156,0.0115315084025973,2.9481308411215,7.04575163398693,11,0.852804573061808,0.00479091173545432,0.0195650546088594
"CS","Tho",109,476,1564,0.0138345864661654,2.1980991980992,6.57142857142857,8,0.827942673662777,0.00158027046296621,0.0324812030075188
"CS","Tho",110,591,2139,0.012268777424073,2.50920138888889,7.23857868020305,9,0.799528698872244,0.00158978047714477,0.0182396971521982
"CS","Tho",111,543,2071,0.0140737871467112,2.96137805983681,7.6279926335175,11,0.861584486350767,0.00431238817302538,0.0228265818569788
"CS","Tho",112,579,2235,0.0133567599548201,2.32205469845722,7.72020725388601,9,0.821014050091631,0.00203071943985306,0.0212453161697474
"CS","Tho",113,733,3215,0.0119838376609338,3.77506512839598,8.77216916780355,14,0.793285688547234,0.00392689844785927,0.0208030475849678
"CS","Tho",114,551,1911,0.0126117802342848,2.52859585787574,6.93647912885662,8,0.804505813953488,0.0020265245600566,0.029206401583897
"CS","Tho",115,705,3020,0.0121695680206319,2.55825565912117,8.56737588652482,9,0.774483274799931,0.00200381429879103,0.0361258865248227
"CS","Tho",116,562,2071,0.0131374452077822,2.82935916542474,7.37010676156584,11,0.815299608390108,0.00321125695457246,0.0242957098724317
"CS","Tho",117,551,1789,0.011806632568883,2.99290108849976,6.49364791288566,13,0.832453416149068,0.00421175089192973,0.0154660947038442
"CS","Tho",118,518,1837,0.0137188860593116,1.83866362078812,7.09266409266409,5,0.866020778889668,0.00102705369483503,0.0249658334764718
"CS","Tho",119,593,2157,0.0122886377102229,2.39136932561181,7.27487352445194,9,0.813040585495675,0.00176041214763948,0.0198059568843717
"CS","Tho",120,548,1834,0.0122366191168817,2.16,6.69343065693431,8,0.847359300836284,0.00219769936255737,0.0188419914864089
"CS","Tho",121,538,1953,0.013519968432639,4.59031180400891,7.26022304832714,14,0.780651119833757,0.0153088868266652,0.029310571604605
"CS","Tho",122,557,2090,0.0134972811696783,2.16274422735346,7.50448833034111,8,0.832855429852458,0.00111417768371342,0.0278696253051419
"CS","Tho",123,512,1767,0.0135075220156556,3.34429618492765,6.90234375,12,0.818323283407897,0.0107776343789533,0.0275883683953033
"CS","Tho",124,517,1902,0.0142593675498178,5.50013637603418,7.357833655706,18,0.791751497876796,0.0222019045252018,0.0283762913649109
"CS","Tho",125,573,2342,0.0142911190031609,2.32900657667013,8.17452006980803,9,0.832560908201879,0.00176002052871882,0.0259186712066293
"CS","Tho",126,532,2149,0.0152145901476856,1.97525186158563,8.07894736842105,6,0.830306911219869,0.00173463036805639,0.035632867479433
"CS","Tho",127,685,2973,0.0126904853374312,2.67103379940548,8.68029197080292,9,0.828153735856114,0.00213416213871944,0.0223972339608144
"CS","Tho",128,608,2280,0.0123558484349259,5.03276103714085,7.5,20,0.780591801089078,0.0127671211030572,0.0222405271828666
"CS","Tho",129,639,2485,0.0121908742598398,6.01906068923452,7.77777777777778,21,0.822851805728518,0.0142444225940991,0.0238592824799721
"CS","Tho",130,619,2432,0.0127149437185982,2.32986811481769,7.8578352180937,8,0.806015452538631,0.00248540462969712,0.0180293928509811
"CS","Tho",131,489,1617,0.0135522478125314,2.27920962199313,6.61349693251534,7,0.849977807367954,0.00194683167901587,0.0315297194005833
"CS","Tho",132,572,2178,0.0133369257712515,3.50865800865801,7.61538461538461,10,0.810227437346081,0.00734702561624878,0.0286945978714805
"CS","Tho",133,503,1812,0.0143521342067119,2.33586979496935,7.20477137176938,9,0.804167907115213,0.00390021065933012,0.0314645988610172
"CS","Tho",134,575,2317,0.0140402969247084,2.15059473237043,8.05913043478261,8,0.873638533304404,0.00264149024542253,0.0242872292076958
"CS","Tho",135,581,1966,0.011668348269927,2.93242041614796,6.76764199655766,11,0.823549235020557,0.00414206912980887,0.0262626862128316
"CS","Tho",136,648,2406,0.0114774743831931,3.81435479283209,7.42592592592593,13,0.804898108379786,0.00483937266891149,0.0194344266987235
"CS","Tho",137,596,2210,0.012464046021093,2.99542300310055,7.41610738255034,11,0.796634848729979,0.00324412593320156,0.0194687270881507
"CS","Tho",138,571,1934,0.0118843518603865,2.90495706479313,6.77408056042032,10,0.833950780629796,0.00316223296501668,0.0267121393676837
"CS","Tho",139,638,2501,0.0123078891551798,3.54346199080509,7.84012539184953,13,0.791377711029639,0.00535338049248859,0.022229002524569
"CS","Tho",140,634,2511,0.0125136424118289,3.17910777385159,7.9211356466877,10,0.821885813148789,0.00436147206900249,0.0190819342074444
"CS","Tho",141,554,1988,0.0129781108623132,3.03521746786406,7.17689530685921,14,0.792787845506132,0.00542561977562629,0.0249965726819906
"CS","Tho",142,657,2847,0.0132113821138211,4.69205048900777,8.66666666666667,15,0.856323381415632,0.0126228864021325,0.0248983739837398
"CS","Tho",143,593,2066,0.0117702019051092,2.67456855679879,6.96795952782462,13,0.815960040435274,0.00197610879160131,0.0203243926894854
"CS","Tho",144,546,1736,0.0116678428605034,2.8046,6.35897435897436,12,0.812996389891697,0.003689801314011,0.0213596800752764
"CS","Tho",145,609,2468,0.0133307406447152,4.28366095962799,8.10509031198686,15,0.811984988170025,0.0121752311444961,0.0244982067237058
"CS","Tho",146,611,2254,0.0120951946553621,3.09757405173569,7.37806873977087,11,0.813869021010282,0.00208956395511549,0.0141343135413592
"CS","Tho",147,614,2389,0.012694549686223,2.13459660089861,7.78175895765472,8,0.831665276619405,0.00174366615200964,0.019931877719976
"CS","Tho",148,596,2148,0.012114375951723,2.9611430299365,7.20805369127517,11,0.813869003098622,0.00320962134110923,0.0214990694264283
"CS","Tho",149,530,1871,0.0133466490708706,2.50684655658478,7.06037735849057,11,0.815182617968542,0.00210829948564948,0.0168990976210008
"CS","Tho",150,646,2626,0.0126046991624067,5.0288955686997,8.13003095975232,24,0.820636690201908,0.00959143211868371,0.019953440372477
"CS","Tho",151,576,2261,0.0136533816425121,1.95657699639907,7.85069444444444,8,0.822636620239693,0.000746767821013943,0.0263466183574879
"CS","Tho",152,638,2268,0.0111612525405629,2.79770505737357,7.10971786833856,10,0.795016214371053,0.00160368583062562,0.0170962042883225
"CS","Tho",153,613,2080,0.0110887204256363,3.17803536929707,6.7862969004894,14,0.782905667343548,0.00341736627998214,0.0215910181364552
"CS","Tho",154,563,1928,0.0121868738266657,2.86937119675456,6.84902309058615,12,0.833821057219351,0.0060014642923794,0.0305177525078538
"CS","Tho",155,538,1972,0.0136514991035146,2.61912296564195,7.33085501858736,11,0.846368196173138,0.00431390429850891,0.0217302513620347
"CS","Tho",156,598,2171,0.0121622605782536,2.86529508935276,7.26086956521739,10,0.807366345077554,0.00265319002990701,0.0246886606947782
"CS","Tho",157,544,1671,0.0113137796555086,2.20353035571008,6.14338235294118,7,0.853880093433688,0.00129283345680846,0.0181521503629076
"CS","Tho",158,518,1710,0.0127704383023532,2.09306717021851,6.6023166023166,8,0.83030207180136,0.00185787725448003,0.0297827531870085
"CS","Tho",159,592,2411,0.0137821831984269,3.66546803011574,8.14527027027027,15,0.838132490013316,0.00726187195497346,0.0302110486120638
"CS","Tho",160,608,2634,0.0142742564814012,3.51859080706548,8.66447368421053,12,0.803934033880558,0.00506241277379613,0.0203221191363912
"CS","Tho",161,606,2505,0.0136650028639228,3.59476439790576,8.26732673267327,13,0.819050991501416,0.00601993540841926,0.0260044186236805
"CS","Tho",162,556,2135,0.01383757858578,2.98794793507954,7.67985611510791,12,0.829315332690453,0.0043839214372925,0.0240002592520578
"CS","Tho",163,559,2136,0.013695731625214,2.85759694850604,7.64221824686941,11,0.812775657862134,0.00471291695586157,0.0275229063676175
"CS","Tho",164,628,2322,0.0117941059945753,2.68590272052762,7.39490445859873,10,0.810229873619266,0.0039181588054688,0.0216987169719319
"CS","Tho",165,575,2296,0.0139130434782609,4.48714211348256,7.98608695652174,17,0.817822875095525,0.0149414351555667,0.0278988032116346
"CS","Tho",166,544,2052,0.0138934026649334,3.55629139072848,7.54411764705882,16,0.827603499192066,0.00668002943879749,0.0210973892319359
"CS","Tho",167,568,2084,0.0129418486225998,2.47573878146662,7.33802816901408,10,0.823317504503029,0.00260807191255504,0.0240951884144372
"CS","Tho",168,697,2857,0.0117787232639061,5.48116140263616,8.19799139167862,23,0.792935016216639,0.0160046637836797,0.0212672537475882
"CS","Tho",169,676,2826,0.0123865877712032,3.7782899886927,8.36094674556213,13,0.806512489706286,0.00539095763493151,0.0261319307473154
"CS","Tho",170,652,2627,0.0123783136844684,3.46079779917469,8.05828220858896,15,0.790205320763761,0.00532225846927794,0.0198797508316606
"CS","Tho",171,657,2688,0.0124735493930282,2.4286359530262,8.18264840182648,8,0.847097831472236,0.00300125061275963,0.0210630359728255
"CS","Tho",172,595,2391,0.0135302605890841,2.31027297353615,8.03697478991597,10,0.875070050436314,0.00297131771799756,0.0268737798149563
"CS","Tho",173,542,1784,0.0121682547694238,2.41211585231041,6.5830258302583,10,0.79811320754717,0.00272168713212717,0.0248003219403728
"CS","Tho",174,582,2478,0.0146565644019376,2.62964123452922,8.51546391752577,13,0.813322831101609,0.00334200643582274,0.0386997178700073
"CS","Tho",175,652,2734,0.0128824931912207,3.887398914935,8.38650306748466,12,0.807941709663924,0.00833483349315072,0.0255199645660758
"CS","Tho",176,567,2071,0.0129065629654558,3.39456010745467,7.30511463844797,18,0.814832535885167,0.00491718449950094,0.0241959105327774
"CS","Tho",177,605,2471,0.0135241639756992,2.89958213632802,8.16859504132231,11,0.799312320916905,0.00433406880484352,0.0427672267527776
"CS","Tho",178,571,2064,0.0126831966079823,2.67665024630542,7.22942206654991,11,0.857191780821918,0.00236530585860946,0.0276676805850002
"CS","Tho",179,569,2070,0.0128097230129459,2.49234414874225,7.27592267135325,11,0.808623472446392,0.00215628232969369,0.0224015445926879
"CS","Tho",180,567,2000,0.0124640878468911,3.0172778561354,7.05467372134039,11,0.813162196524793,0.00313144989031561,0.0334723079128262
"CS","Tho",181,604,2578,0.0141565901178435,2.89399972538789,8.5364238410596,13,0.802957151478576,0.0040957616944396,0.0289611544924385
"CS","Tho",182,607,2223,0.0120867111422839,2.3577221438646,7.32454695222405,9,0.83376376956728,0.00131862015946128,0.0225667542042507
"CS","Tho",183,573,2212,0.0134978459585789,2.7711036360724,7.72076788830716,9,0.831315002137057,0.00461399071961619,0.028460195999463
"CS","Tho",184,571,2033,0.0124927028604787,2.60018198362147,7.12084063047285,9,0.815791021945049,0.00184260271087789,0.0243494024026792
"CS","Tho",185,606,2356,0.0128521943103401,3.01951890034364,7.77557755775578,12,0.851646830888458,0.00425906717006057,0.0218585494913128
"CS","Tho",186,586,2259,0.0131793121554214,4.18656237979228,7.7098976109215,18,0.7968,0.00807249496395966,0.0192993203232111
"CS","Tho",187,588,2323,0.0134605801434714,2.04144464179988,7.90136054421769,7,0.821017356934181,0.00110091533750374,0.0223145476248421
"CS","Tho",188,674,2514,0.0110846072107266,4.3036465036465,7.45994065281899,16,0.805218740906004,0.00672280253009322,0.0141754225069554
"CS","Tho",189,517,1667,0.0124975634624323,1.99203866932044,6.44874274661509,6,0.841539098055441,0.00208612550281985,0.0204481729716762
"CS","Tho",190,570,2199,0.0135602626954028,2.25546315993038,7.71578947368421,9,0.81671085108328,0.00154117336858335,0.0268615299232263
"CS","Tho",191,608,2301,0.0124696523020897,3.4448126142596,7.56907894736842,12,0.794780014914243,0.00496032575120646,0.0237741697736929
"CS","Tho",192,623,2386,0.0123146480312563,3.31038911005522,7.65971107544141,12,0.821917808219178,0.00594915491527576,0.0246628439301585
"CS","Tho",193,544,1763,0.0119366807496479,1.89829974811083,6.48161764705882,8,0.8770837963992,0.00119339506226376,0.0212124905210703
"CS","Tho",194,641,2670,0.0130167706708268,2.83887770806203,8.33073322932917,9,0.812416972727983,0.00283749594320918,0.0213582293291732
"CS","Tho",195,644,2504,0.0120939308173063,2.39647058823529,7.77639751552795,8,0.843519494204426,0.0019402840287045,0.0236758981095988
"CS","Tho",196,634,2392,0.0119206024090381,3.19417604235606,7.54574132492114,12,0.843326517997242,0.0023541361633884,0.0196749742102352
"CS","Tho",197,564,2177,0.0137120038295353,2.72043225935561,7.71985815602837,13,0.83822066417168,0.00457092368566157,0.0360215663303226
"CS","Tho",198,552,1881,0.0123688155922039,2.87362307230122,6.81521739130435,12,0.829340682637269,0.00349785648687826,0.01848417896315
"CS","Tho",199,567,1980,0.0123394469684222,4.35568304051631,6.98412698412698,18,0.814333311556804,0.0137189416563732,0.0229962420775142
"CS","HC",1,317,378,0.00754701912710139,4.02608695652174,2.38485804416404,12,0.479338842975207,0.00543074090181925,0.0146048796070758
"CS","HC",2,343,429,0.00731420387703954,5.63867126292698,2.50145772594752,23,0.422680412371134,0.00720396109548107,0.0102296557720833
"CS","HC",3,342,409,0.00701411397506474,6.94598121085595,2.39181286549708,26,0.450381679389313,0.0153639484878669,0.0105811939428238
"CS","HC",4,338,447,0.00784857689673942,5.67055610724926,2.64497041420118,19,0.429868819374369,0.0124952881592017,0.0129229364563763
"CS","HC",5,318,386,0.0076582743090689,4.60846121941103,2.42767295597484,16,0.456204379562044,0.00794121476376704,0.0144237446183759
"CS","HC",6,352,445,0.0072034447034447,7.36584883260784,2.52840909090909,21,0.423491379310345,0.0182789953395956,0.00989057239057239
"CS","HC",7,327,409,0.00767340199996248,4.61804292469989,2.50152905198777,15,0.461538461538462,0.00779323503099332,0.0107315059754976
"CS","HC",8,316,362,0.0072734579063693,3.84953161592506,2.29113924050633,13,0.458267716535433,0.00341318252550686,0.00859955796664657
"CS","HC",9,329,392,0.00726517903476907,7.4276518331934,2.38297872340426,33,0.409090909090909,0.012273348287298,0.0110275038920602
"CS","HC",10,345,454,0.00765082574991574,8.62609062763861,2.63188405797101,29,0.455252918287938,0.0254810830690926,0.0126980114593866
"CS","HC",11,348,467,0.00773460531981848,6.4295719844358,2.68390804597701,24,0.496631376323388,0.0131452255911775,0.00955646096260227
"CS","HC",12,341,461,0.00795238916681042,4.20869252873563,2.70381231671554,14,0.474737845567207,0.00443437343703749,0.0126358461273072
"CS","HC",13,331,414,0.0075803350727822,5.72416020671835,2.50151057401813,20,0.452961672473868,0.00783083668963746,0.013631786139339
"CS","HC",14,346,445,0.00745580966742063,6.6551724137931,2.57225433526012,21,0.433962264150943,0.0122176794986396,0.0157325961296808
"CS","HC",15,326,389,0.00734308636149127,4.80199923106497,2.38650306748466,17,0.426845637583893,0.0042802834392578,0.0111184521000472
"CS","HC",16,380,499,0.00692959311206777,7.4098700320211,2.62631578947368,23,0.42896174863388,0.0126248017866706,0.00890154145257603
"CS","HC",17,318,400,0.00793603555343928,5.67139479905437,2.51572327044025,21,0.420863309352518,0.00853799603483271,0.0141459833740055
"CS","HC",18,360,457,0.00707211389662643,15.0111817231116,2.53888888888889,46,0.413684210526316,0.0514678149896971,0.0124264933457134
"CS","HC",19,344,445,0.00754288426333989,5.93795399515739,2.58720930232558,19,0.485743380855397,0.00962805458739171,0.0099498271069225
"CS","HC",20,329,388,0.00719104455482245,4.7238219895288,2.35866261398176,17,0.454166666666667,0.00866095159609014,0.0111016383720068
"CS","HC",21,353,423,0.00680852433685295,8.72052130740587,2.39660056657224,31,0.432911392405063,0.0230398021591203,0.0102369302086016
"CS","HC",22,342,411,0.00704841282090858,6.37211740041929,2.40350877192982,22,0.421580928481807,0.0073365888008612,0.01054689509698
"CS","HC",23,326,404,0.00762623879188296,3.60322952710496,2.47852760736196,15,0.503472222222222,0.00459440426619914,0.0108352996696555
"CS","HC",24,310,370,0.00772523227894352,6.24643320363165,2.38709677419355,19,0.423776223776224,0.016777663115678,0.0116922434492118
"CS","HC",25,337,419,0.00740073477462201,6.37431634215708,2.486646884273,22,0.43559718969555,0.0197120794835347,0.0104564080825208
"CS","HC",26,301,385,0.00852713178294574,10.679780876494,2.55813953488372,30,0.47985347985348,0.0617945001858045,0.0114728682170543
"CS","HC",27,355,456,0.00725710193363571,6.37905080493414,2.56901408450704,25,0.435789473684211,0.012800365887501,0.00686719185167502
"CS","HC",28,354,478,0.0076503256990125,13.7907773176171,2.70056497175141,39,0.427426536064114,0.0885569607185823,0.0150125638194011
"CS","HC",29,307,361,0.00768559323838113,3.8282066163668,2.35179153094463,13,0.45643153526971,0.00460359578668426,0.0119222498988738
"CS","HC",30,327,381,0.00714808352563742,7.23092625669814,2.3302752293578,22,0.393103448275862,0.0168580503015371,0.0143243091123994
"CS","HC",31,341,427,0.0073658789028808,4.28117457763475,2.50439882697947,17,0.456299659477866,0.00473502362944137,0.0132223563912368
"CS","HC",32,299,352,0.00790105721532626,6.61822575077667,2.35451505016722,21,0.434645669291339,0.0210183717874813,0.0122331709725932
"CS","HC",33,335,399,0.00713200464742157,5.06382316313823,2.38208955223881,14,0.410852713178295,0.0066679142838202,0.0108320672088659
"CS","HC",34,321,409,0.00796339563862928,5.19066427289048,2.54828660436137,22,0.451127819548872,0.00895504751175549,0.0170366043613707
"CS","HC",35,299,355,0.0079683957711387,3.11756473058083,2.37458193979933,12,0.440652818991098,0.0035116111644196,0.0121658324167808
"CS","HC",36,349,435,0.00716332378223496,7.78688524590164,2.49283667621776,25,0.43728813559322,0.0274173092658017,0.0100780555281099
"CS","HC",37,346,418,0.00700343469883555,6.2640134529148,2.41618497109827,23,0.396572827417381,0.0133300117720041,0.0103878696489905
"CS","HC",38,338,421,0.00739206011974786,6.00348330914369,2.49112426035503,20,0.444959443800695,0.0135699442629591,0.0104120941829228
"CS","HC",39,319,385,0.00759054435046628,5.17273402674591,2.41379310344828,17,0.434159061277705,0.0104445589928821,0.0112773801778356
"CS","HC",40,324,371,0.00709016550089822,7.34994011976048,2.29012345679012,20,0.434097421203438,0.0199387758589064,0.0114856858922906
"CS","HC",41,311,363,0.00753033917643398,4.55297157622739,2.33440514469453,19,0.441690962099125,0.00753846620126688,0.0118244995332434
"CS","HC",42,339,415,0.00724372065420398,6.25219058050383,2.44837758112094,22,0.428571428571429,0.0203296458400194,0.0105077586357369
"CS","HC",43,311,394,0.00817342599315424,4.3994070309191,2.53376205787781,16,0.458041958041958,0.00658119744467905,0.0144072191681361
"CS","HC",44,344,466,0.00789884059936267,4.90999379267536,2.7093023255814,19,0.482191780821918,0.0103856356545556,0.00959387077089972
"CS","HC",45,317,405,0.00808609192189434,3.56810631229236,2.55520504731861,12,0.502217294900222,0.00355489682921184,0.0109012498502576
"CS","HC",46,324,408,0.00779727095516569,5.83238209672574,2.51851851851852,20,0.427536231884058,0.00751022401720215,0.00768260520582502
"CS","HC",47,336,415,0.00737384506041223,12.1833244962884,2.4702380952381,34,0.443262411347518,0.0516849304287393,0.0135216773276475
"CS","HC",48,344,420,0.00711912672045562,8.29648454044896,2.44186046511628,27,0.434306569343066,0.0160876000516752,0.0103735846498068
"CS","HC",49,314,381,0.00775319997558047,4.01544195953142,2.42675159235669,15,0.496031746031746,0.00558765187627379,0.011416129097902
"CS","HC",50,314,364,0.00740725666958344,5.43686561104344,2.31847133757962,20,0.43108504398827,0.00853043257273167,0.011762072403899
"CS","HC",51,307,359,0.00764301377445658,4.21890827236916,2.33876221498371,19,0.462555066079295,0.00398099652018384,0.0119648293627983
"CS","HC",52,344,409,0.00693267340158655,9.69807583474816,2.37790697674419,40,0.482076637824475,0.0157592867553943,0.0134754898637196
"CS","HC",53,315,369,0.00746132848043676,2.94064872325742,2.34285714285714,9,0.461538461538462,0.00192044548269201,0.00846223839854413
"CS","HC",54,360,459,0.00710306406685237,13.0481610285594,2.55,43,0.410788381742739,0.0573078565090945,0.0096100278551532
"CS","HC",55,329,382,0.00707984283490251,8.8494623655914,2.32218844984802,33,0.406779661016949,0.0179170145919405,0.0112128400919268
"CS","HC",56,323,400,0.00769186393092706,5.91568894952251,2.47678018575851,23,0.413284132841328,0.0105836191940282,0.0109416764417437
"CS","HC",57,351,420,0.00683760683760684,6.3044306812768,2.39316239316239,24,0.426415094339623,0.0128661013975791,0.0131623931623932
