"x","y","mdegree","betweennesssT","betweennesss","closeness"
6.9158091545105,12.2036714553833,1,0,0,0.0149253731343284
6.30688571929932,24.7670135498047,6,8.71375320714528e-06,0.9,0.0232558139534884
10.5238285064697,15.6838521957397,4,0.000158138484129674,16.3333333333333,0.0196078431372549
13.3931818008423,22.3811874389648,7,0.00016556131093576,17.1,0.024390243902439
7.44342613220215,33.1225967407227,6,0.000169434090138936,17.5,0.0263157894736842
7.78957891464233,27.2951335906982,6,8.71375320714528e-06,0.9,0.0232558139534884
11.6502733230591,26.9284477233887,8,0.000485388326798018,50.1333333333333,0.0285714285714286
5.56563520431519,23.3234691619873,7,0.000141033709315648,14.5666666666667,0.024390243902439
5.59153747558594,28.70530128479,1,0,0,0.333333333333333
12.7030210494995,72.4678268432617,1,0,0,0.333333333333333
5.68129253387451,86.7662963867188,4,0.000135547272111149,14,0.03125
9.61531639099121,78.9979095458984,3,4.8409740039696e-06,0.5,0.024390243902439
13.22141456604,111.069282531738,3,4.35687660357264e-05,4.5,0.0303030303030303
7.21935796737671,107.468170166016,3,0.000309822336254054,32,0.0357142857142857
4.74445390701294,114.806625366211,4,0.000193638960158784,20,0.0294117647058824
9.86170196533203,130.40087890625,2,0,0,0.0227272727272727
2.15967130661011,132.187484741211,3,4.8409740039696e-06,0.5,0.00371747211895911
0.425723373889923,139.010055541992,2,0,0,0.0037037037037037
6.54731321334839,140.870712280273,2,0.000329186232269933,34,0.00512820512820513
5.80644702911377,130.318237304688,2,0,0,0.00378787878787879
8.18280982971191,157.451141357422,2,0,0,0.00378787878787879
11.3504800796509,164.587921142578,4,7.98760710654984e-05,8.25,0.0121951219512195
11.984733581543,176.327926635742,3,0.00036791402430169,38,0.0116279069767442
2.7489869594574,177.176467895508,4,0.00044859692436785,46.3333333333333,0.0138888888888889
12.1203546524048,198.969314575195,1,0,0,0.00806451612903226
13.4205904006958,198.449356079102,3,0.000639008568523987,66,0.0263157894736842
31.4518547058105,11.5208044052124,2,0,0,0.0147058823529412
27.2313346862793,6.13507699966431,4,9.26239692759517e-05,9.56666666666667,0.0227272727272727
34.0182037353516,6.71087217330933,4,0.000266253570218328,27.5,0.0185185185185185
14.7723875045776,2.14169645309448,3,0.000580916880476352,60,0.0227272727272727
22.6980514526367,6.00032472610474,2,0,0,0.25
16.8733444213867,33.4696846008301,2,0,0,0.25
33.1906471252441,27.1652793884277,3,4.8409740039696e-06,0.5,0.333333333333333
16.8241481781006,22.5279388427734,3,1.93638960158784e-05,2,0.0833333333333333
29.5372848510742,30.4888515472412,4,0.00011618337609527,12,0.1
20.374059677124,18.8777351379395,3,2.4204870019848e-05,2.5,0.0769230769230769
26.5074062347412,35.989875793457,3,2.4204870019848e-05,2.5,0.0769230769230769
15.8001251220703,59.1722373962402,3,0,0,0.0833333333333333
28.9452667236328,67.9644317626953,3,0,0,0.0833333333333333
25.0973167419434,62.6661033630371,4,0.000309822336254054,32,0.0384615384615385
20.1851329803467,65.1656723022461,3,0.000106501428087331,11,0.0344827586206897
31.1279716491699,85.2222213745117,2,0,0,0.5
28.4919147491455,86.4566116333008,4,0.000469574478385051,48.5,0.00421940928270042
19.957483291626,88.4889526367188,3,0.000154911168127027,16,0.00420168067226891
21.8594398498535,92.3798904418945,3,0.00120056155298446,124,0.00480769230769231
34.7585945129395,98.5297241210938,3,0.000755191944619257,78,0.0062111801242236
16.3372707366943,93.8541564941406,3,0.00145229220119088,150,0.00549450549450549
33.8907890319824,102.829261779785,4,0.00228009875586968,235.5,0.00699300699300699
13.6412839889526,104.974098205566,4,0.000682577334559713,70.5,0.00613496932515337
13.7363767623901,117.204261779785,3,0.00209130076971487,216,0.00632911392405063
22.910364151001,119.752708435059,3,0.000319504284261994,33,0.00657894736842105
27.0520706176758,115.627555847168,3,0.00284649271433412,294,0.00746268656716418
33.4307174682617,127.702224731445,3,0,0,0.00429184549356223
15.0348539352417,125.109558105469,4,0.000280776492230237,29,0.00490196078431373
16.1328010559082,156.509643554688,3,0.00189766180955608,196,0.00561797752808989
16.3884754180908,154.054138183594,3,0,0,0.00429184549356223
19.1077613830566,148.425903320312,3,0.000639008568523987,66,0.00432900432900433
29.5986022949219,154.935073852539,5,0.00034290232528118,35.4166666666667,0.0142857142857143
26.9555149078369,153.042388916016,4,0.000491358861402914,50.75,0.0166666666666667
27.140209197998,172.1650390625,4,0.000359038905294412,37.0833333333333,0.0158730158730159
21.5547161102295,175.527297973633,4,0.000582530538477675,60.1666666666667,0.0161290322580645
27.7304039001465,180.877075195312,4,0.000706782204579561,73,0.0175438596491228
25.3783416748047,170.6796875,2,4.8409740039696e-06,0.5,0.0147058823529412
34.3042640686035,171.580001831055,2,0.000193638960158784,20,0.0128205128205128
27.2304286956787,199.852508544922,1,0,0,0.2
27.9879302978516,190.922378540039,2,0,0,0.25
28.8355007171631,187.332290649414,3,1.93638960158784e-05,2,0.333333333333333
34.6941795349121,195.552810668945,3,4.8409740039696e-06,0.5,0.0666666666666667
18.447732925415,195.010314941406,2,0.000203320908166723,21,0.00806451612903226
25.4872035980225,195.954986572266,2,0,0,0.0625
38.5145263671875,10.0429000854492,1,0,0,0.0625
50.9955596923828,9.92051029205322,4,1.93638960158784e-05,2,0.1
44.6162796020508,8.09643268585205,4,6.29326620516048e-05,6.5,0.1
41.4490699768066,2.83470630645752,6,8.22965580674832e-05,8.5,0.125
51.2768135070801,3.39940357208252,2,0,0,0.5
41.4623107910156,34.0448265075684,2,0,0,0.5
35.4323081970215,16.7023601531982,3,9.6819480079392e-06,1,0.0909090909090909
50.423942565918,19.7823753356934,2,0,0,0.5
36.4221611022949,26.6715469360352,2,0,0,0.0123456790123457
55.8787727355957,23.9367618560791,2,0,0,0.0123456790123457
53.8826789855957,54.5649261474609,3,0.0024204870019848,250,0.00704225352112676
36.2847175598145,36.8429298400879,1,0,0,0.00444444444444444
42.4086761474609,46.805103302002,4,0.00386309725516774,399,0.0078125
51.907958984375,48.6533050537109,3,0.000283196979232222,29.25,0.00662251655629139
44.8385963439941,45.9917831420898,5,0.00156605509028417,161.75,0.00680272108843537
36.8110122680664,77.9070510864258,2,0.000329186232269933,34,0.00523560209424084
53.5723724365234,72.859130859375,6,0.000361459392296397,37.3333333333333,0.00581395348837209
51.7251663208008,76.0848236083984,5,0.000170240919139598,17.5833333333333,0.00578034682080925
41.5535697937012,74.003662109375,1,0,0,0.00420168067226891
46.4846954345703,89.3423233032227,2,0.000329186232269933,34,0.00490196078431373
35.3578872680664,95.2726287841797,5,0.000707589033580223,73.0833333333333,0.00581395348837209
37.4054412841797,82.6555938720703,1,0,0,0.333333333333333
44.3018913269043,94.1699447631836,1,0,0,0.333333333333333
42.0660934448242,100.934883117676,4,0.00100692259282568,104,0.0172413793103448
54.0968322753906,118.161117553711,3,9.19785060754224e-05,9.5,0.0104166666666667
54.0483093261719,116.928771972656,3,9.19785060754224e-05,9.5,0.0104166666666667
50.575813293457,100.207763671875,4,0.000522825192428717,54,0.0126582278481013
38.2819519042969,121.134307861328,4,0.000261412596214358,27,0.0144927536231884
