"x","y","mdegree","betweennesssT","betweennesss","closeness"
3.63359475135803,10.8062734603882,1,0,0,1
4.37417602539062,1.51896965503693,1,0,0,0.333333333333333
10.0177135467529,54.2476348876953,1,0,0,0.0833333333333333
1.43378210067749,79.923225402832,3,7.41344799466232e-05,4,0.125
9.28789901733398,84.2275619506836,3,5.56008599599674e-05,3,0.2
12.1410322189331,105.578216552734,2,0,0,0.166666666666667
3.05203557014465,103.328178405762,1,0,0,0.125
7.76498031616211,117.637619018555,2,1.85336199866558e-05,1,0.5
4.92669343948364,109.969261169434,3,9.2668099933279e-06,0.5,0.2
2.37636494636536,133.797286987305,3,9.2668099933279e-06,0.5,0.2
10.3399477005005,132.85661315918,2,0,0,0.166666666666667
2.24945664405823,140.272094726562,4,3.70672399733116e-05,2,0.25
6.85781812667847,193.744705200195,2,5.56008599599674e-05,3,0.142857142857143
10.8684644699097,197.729568481445,2,7.41344799466232e-05,4,0.166666666666667
6.7823805809021,186.559585571289,1,0,0,0.333333333333333
10.488224029541,191.777069091797,3,4.63340499666395e-05,2.5,0.0526315789473684
29.2082080841064,25.5796012878418,1,0,0,0.0833333333333333
30.6768569946289,19.9456424713135,3,3.70672399733116e-05,2,0.142857142857143
31.4707431793213,34.1284446716309,2,0,0,0.0416666666666667
15.5763816833496,44.2877807617188,3,7.41344799466232e-05,4,0.125
34.2193412780762,55.7013893127441,1,0,0,0.00444444444444444
14.8165893554688,49.9500312805176,3,0.000982281859292757,53,0.00505050505050505
25.4977798461914,74.2989349365234,3,0.000111201719919935,6,0.142857142857143
14.0406513214111,77.2816162109375,1,0,0,0.0909090909090909
31.773530960083,64.6346282958984,1,0,0,0.0909090909090909
20.0934543609619,74.7266006469727,2,0,0,0.1
27.2957458496094,97.3399810791016,4,0.000108112783255492,5.83333333333333,0.1
32.4185371398926,90.7798843383789,3,4.94229866310821e-05,2.66666666666667,0.0909090909090909
33.556640625,84.8136749267578,2,0,0,0.0666666666666667
15.849479675293,81.4296188354492,3,0.000111201719919935,6,0.0769230769230769
22.3558597564697,120.959083557129,5,0.000145180023228804,7.83333333333333,0.1
17.1411476135254,101.08740234375,3,3.70672399733116e-05,2,0.333333333333333
34.0884742736816,117.770782470703,2,0,0,0.25
24.8063583374023,108.468605041504,1,0,0,1
26.5342102050781,113.104438781738,2,0,0,0.00980392156862745
20.6612453460693,130.809341430664,1,0,0,0.1
17.103723526001,123.815635681152,2,0.000370672399733116,20,0.0099009900990099
32.1603126525879,159.949691772461,1,0,0,0.00645161290322581
25.9079837799072,157.184463500977,2,0,0,0.0434782608695652
32.7131233215332,148.460418701172,4,0.000389206019719772,21,0.0714285714285714
25.4215793609619,164.599411010742,2,0,0,0.0434782608695652
34.417236328125,156.643341064453,3,9.2668099933279e-06,0.5,0.0454545454545455
28.4470558166504,175.558486938477,1,0,0,0.0384615384615385
21.8695640563965,179.731750488281,3,0.000148268959893246,8,0.0555555555555556
34.1052017211914,181.631500244141,1,0,0,0.00549450549450549
19.5305843353271,165.142913818359,2,0.0027244421380384,147,0.00714285714285714
17.8653221130371,198.107284545898,2,0,0,0.00561797752808989
32.9020233154297,195.580841064453,4,0.00253910593817184,137,0.00645161290322581
51.3191986083984,10.371301651001,1,0,0,0.032258064516129
39.1689033508301,12.5025758743286,3,0.000148268959893246,8,0.0434782608695652
52.9259796142578,21.2661533355713,3,0.000333605159759804,18,0.0555555555555556
47.6546745300293,25.5548572540283,4,0.000333605159759804,18,0.0555555555555556
56.5682830810547,31.387845993042,3,0.000444806879679739,24,0.0625
39.3851585388184,17.2178268432617,3,0,0,0.0416666666666667
53.7058525085449,45.9424133300781,3,9.2668099933279e-06,0.5,0.0714285714285714
44.0709381103516,54.3897666931152,3,0.000370672399733116,20,0.0357142857142857
