"r","obs","mmean","lo","hi"
32.2265625,32.284782888161,32.0497624882545,31.6036532142151,32.4689046574713
32.32421875,32.372640548463,32.1456411259849,31.7036522657252,32.5844298155263
32.421875,32.4582289674177,32.2460673604494,31.7823941499344,32.702652910577
32.51953125,32.5517448125108,32.3440860674211,31.8860337804454,32.8059831734083
32.6171875,32.6745012979788,32.4444606122197,31.9598804971875,32.9070260251813
32.71484375,32.7681215788144,32.5377980763586,32.0367200545107,32.9815445889157
32.8125,32.8444865417723,32.6373469535838,32.1406691476568,33.0629308188052
32.91015625,32.9263758557223,32.7361487958628,32.2451872016612,33.1630564197851
33.0078125,33.0243784495015,32.8326544465538,32.3507261171542,33.2700377698194
33.10546875,33.1010821903738,32.9319294184476,32.4327317934707,33.4190998546857
33.203125,33.1817946321299,33.0235190455297,32.5359766380831,33.4915366089211
33.30078125,33.2947179191262,33.123719376405,32.6267293271784,33.6110604298948
33.3984375,33.3914300492182,33.2221238324515,32.695713446769,33.6969991016358
33.49609375,33.5047846924163,33.3200155464964,32.7469879775471,33.7805619026786
33.59375,33.5826298330641,33.4209824129073,32.8821659602893,33.8707889638206
33.69140625,33.7031350092436,33.5179237433075,32.9890156948278,34.0022634763082
33.7890625,33.8010966976139,33.6198984886277,33.1485641914144,34.0737495199572
33.88671875,33.9261052219618,33.719876318924,33.250269650477,34.1913958780902
33.984375,34.0018447803829,33.8191895894981,33.3652082565094,34.2938271233323
34.08203125,34.1285971989196,33.9213936347157,33.4721293709373,34.4079164945978
34.1796875,34.2094375396135,34.0180689276757,33.573717989198,34.5376219953177
34.27734375,34.3216051228392,34.1152012061046,33.6704322223115,34.6287835433971
34.375,34.4071272381273,34.2154361603742,33.7687324083045,34.7109137303364
34.47265625,34.5154138043484,34.3099397523051,33.8735785496865,34.8060551761449
34.5703125,34.6185717571466,34.4012654788421,33.9565500639728,34.9026682729595
34.66796875,34.708177524827,34.4981913783293,34.0019931162908,34.9922867418816
34.765625,34.8106504839329,34.5951677772929,34.1221155677624,35.0890605507085
34.86328125,34.8964865233741,34.6927117539871,34.2130351296946,35.1860095420665
34.9609375,34.9833377034988,34.7918455372558,34.2858352093193,35.2624568442657
35.05859375,35.0897309075513,34.8885256376966,34.3991480496704,35.3552797691031
35.15625,35.2045931457089,34.9862295827222,34.4866986849904,35.4633084048138
35.25390625,35.302621723082,35.0820166429712,34.5676972372522,35.5592692253451
35.3515625,35.4152288521656,35.1767762829671,34.6308793957647,35.641016334995
35.44921875,35.5115958573148,35.2736292708272,34.7271360295198,35.7268889275379
35.546875,35.6043190378213,35.3681957228502,34.8625036885187,35.8357827870487
35.64453125,35.6708335732588,35.4656746152754,34.9784904568879,35.9153316588067
35.7421875,35.773158259469,35.5628721358479,35.07202553567,36.0187924532324
35.83984375,35.8485033746933,35.663971718347,35.1824265496846,36.1199016953444
35.9375,35.9408595734497,35.7618328035246,35.2688600791277,36.2215810637707
36.03515625,36.0247782191018,35.8605333218164,35.3781495228363,36.3417937154815
36.1328125,36.1619052588993,35.9598365811156,35.4066019110668,36.4325435608242
36.23046875,36.2543253945165,36.0558038200429,35.4623194799651,36.5342340274262
36.328125,36.3600276226705,36.1525827253625,35.5566697587042,36.6381232021684
36.42578125,36.4453833834451,36.2484025862498,35.6398142151996,36.7239454344987
36.5234375,36.5610797397798,36.3499966598293,35.737599355533,36.8273549287585
36.62109375,36.6446824463834,36.4494895833301,35.8245767723871,36.9186848389419
36.71875,36.7379722981465,36.5506756993447,35.9434030302311,37.0612658604837
36.81640625,36.8464873660366,36.6493134864689,36.0621213235107,37.1460079050774
36.9140625,36.9348955421401,36.746866908246,36.1967885396601,37.262826095536
37.01171875,37.0327233315288,36.8467597266408,36.3112786195116,37.3518176644627
37.109375,37.1431522040123,36.9404451451721,36.3912099212351,37.4443072202502
37.20703125,37.2616279337339,37.0356243951214,36.5230578917105,37.5701455356426
37.3046875,37.349170606935,37.1323753464497,36.629414009986,37.666287753369
37.40234375,37.4429299103365,37.2308168345872,36.7364887725844,37.7613588991276
37.5,37.5264597203226,37.3300424583538,36.8324305104661,37.8468863677578
37.59765625,37.6348747275779,37.4305505627734,36.9670567415589,37.921819361566
