"r","obs","mmean","lo","hi"
0,Inf,NA,NA,NA
0.09765625,1.89101014858281,3.32956506452796e-14,0,1.01757460877947e-13
0.1953125,1.09453168732522,1.47545149881317e-14,0,4.50056096730178e-14
0.29296875,0.825683132584766,8.27489168860356e-15,0,3.66204238466502e-14
0.390625,0.707409889125423,5.64434637480581e-15,0,2.04708314082118e-14
0.48828125,0.66110091391544,3.06938144480126e-15,0,1.83956213499073e-14
0.5859375,0.633710781934924,4.19426677977801e-15,0,1.78443797375425e-14
0.68359375,0.610341105881558,6.44179941472528e-15,0,1.82600671435018e-14
0.78125,0.591803191974117,7.1231417190304e-15,0,1.78988792075758e-14
0.87890625,0.577765168855022,4.50103157075348e-15,0,1.6286503365583e-14
0.9765625,0.571299299190358,4.15250736070136e-15,0,1.11321163561455e-14
1.07421875,0.568820586665792,3.34473696907876e-15,0,9.71047061093879e-15
1.171875,0.574022545867778,2.92682537000437e-15,0,9.60474088539873e-15
1.26953125,0.583547495387016,2.46335955666558e-15,0,8.01901062271267e-15
1.3671875,0.589508107780811,1.44541005022603e-15,0,5.80276796545757e-15
1.46484375,0.588812173725728,1.82789279603561e-15,0,7.4971480194991e-15
1.5625,0.585876984506708,2.2710405128816e-15,0,6.25578626575674e-15
1.66015625,0.58432834346798,2.86794191363195e-15,0,7.38022083638446e-15
1.7578125,0.584641531839085,1.39191087054592e-15,0,4.5589937243137e-15
1.85546875,0.592004008615292,1.88227149210194e-15,0,5.38928347019934e-15
1.953125,0.604625076405688,1.30999777359092e-15,0,5.25194625611253e-15
2.05078125,0.61540537814201,1.22313762122689e-15,0,4.28571298164817e-15
2.1484375,0.624046071038172,7.72810622093364e-16,0,3.36900619868114e-15
2.24609375,0.631350820551044,1.5418081334202e-06,0,0.000152639005149733
2.34375,0.635172673728254,0.000110828262164994,0,0.00831913645388808
2.44140625,0.637215896419113,0.00177840530439455,5.96960082506224e-17,0.0259282405909858
2.5390625,0.635206989508538,0.0105371078833265,3.42493851812205e-16,0.049506912651684
2.63671875,0.635202661171535,0.0277627796477661,0.000168410338204453,0.0798036029227938
2.734375,0.634508571756938,0.0524190123446189,0.00563696711156475,0.116325562927732
2.83203125,0.636842789863493,0.0834989642248056,0.0211125486839651,0.157274741998195
2.9296875,0.640920077589074,0.119891083679822,0.0460215801718699,0.199256117399941
3.02734375,0.643130290730281,0.161235495143034,0.0785478063629426,0.240228175777361
3.125,0.642879489005221,0.206203056494295,0.115350280902627,0.287688936375732
3.22265625,0.644329181194592,0.253770046144992,0.157951526722982,0.333149676709212
3.3203125,0.649787398770861,0.30354449062909,0.204829657948709,0.39599336803106
3.41796875,0.655993176345044,0.354593012552245,0.255481367494766,0.461048842149469
3.515625,0.660742495083353,0.406762970285099,0.291897102883314,0.522751117956749
3.61328125,0.667904398931152,0.459566381855117,0.33087550474686,0.585878000634572
3.7109375,0.682719672438009,0.512088274104682,0.372749099529675,0.652751569547172
3.80859375,0.700856379781688,0.564282787459067,0.416115950429579,0.716190924917123
3.90625,0.71954330414255,0.61591640471017,0.458508616089028,0.776375348396688
4.00390625,0.743372802806727,0.666493262274086,0.500956660153278,0.834365796757936
4.1015625,0.771448311852676,0.715400387135133,0.547246569069754,0.891048246727362
4.19921875,0.801816637705432,0.762258144853465,0.598432622321652,0.941925421627831
4.296875,0.828947957286406,0.806895658152161,0.652813844797261,0.986915349966026
4.39453125,0.854810329557869,0.849010220090815,0.685573488455688,1.02495701567587
4.4921875,0.876493740385456,0.888556898170969,0.715240661498226,1.05775777340501
4.58984375,0.900098487410837,0.925448339399463,0.745637414880598,1.08739851939195
4.6875,0.926708761015855,0.959238717341402,0.771470732583697,1.12033373212695
4.78515625,0.950986805069153,0.989893842198688,0.798474199950451,1.15078215430998
4.8828125,0.970643724299906,1.01686056027451,0.826691312675367,1.17544815928482
4.98046875,0.992219583524819,1.0399543843718,0.85692118585768,1.19569248894137
5.078125,1.01163465421258,1.05904371191945,0.888081984139255,1.21005751513664
5.17578125,1.02815503958958,1.07409704471683,0.919095913087172,1.21996705953593
5.2734375,1.03935537914192,1.08500618261892,0.932439413126346,1.22825109442947
5.37109375,1.04773096873384,1.09165491274509,0.93827220684642,1.23295386551972
5.46875,1.05452237949218,1.09383628312269,0.942641662909611,1.23029912577578
5.56640625,1.05747624425895,1.09127908747438,0.931040843333736,1.23332254717831
5.6640625,1.06253036608643,1.08591535240923,0.918728100926988,1.24094845968553
5.76171875,1.07027748758499,1.080011005395,0.909734906368427,1.24521199611451
5.859375,1.07617163465712,1.07400762440367,0.902741003248478,1.2451775981738
