"r","obs","mmean","lo","hi"
0,Inf,NA,NA,NA
0.09765625,1.89101014858281,2.92332165072253,1.59639819710159,4.61798648165369
0.1953125,1.09453168732522,1.75336426896573,1.01953514370358,2.65293348899028
0.29296875,0.825683132584766,1.38606242266124,0.845523634069974,1.9977765352037
0.390625,0.707409889125423,1.21668452992268,0.775864457819779,1.67139177959045
0.48828125,0.66110091391544,1.12681557904361,0.743249295202645,1.50032948201502
0.5859375,0.633710781934924,1.07637666225445,0.714933104481462,1.41574081722676
0.68359375,0.610341105881558,1.0458543546572,0.698389052647721,1.36522614106511
0.78125,0.591803191974117,1.02838337717383,0.692484887401294,1.32869751238475
0.87890625,0.577765168855022,1.01958818177627,0.699449209049537,1.30604639935015
0.9765625,0.571299299190358,1.01522026174698,0.721020040993703,1.28178102385238
1.07421875,0.568820586665792,1.01403847681711,0.746589622394785,1.27075141291165
1.171875,0.574022545867778,1.01420694726674,0.761698652876231,1.27895549515718
1.26953125,0.583547495387016,1.01387875023861,0.765130136736063,1.27910785620784
1.3671875,0.589508107780811,1.01314209764371,0.764042340393415,1.2721004436932
1.46484375,0.588812173725728,1.01275712838605,0.766235271050186,1.26482833178384
1.5625,0.585876984506708,1.0123911304077,0.766743029167915,1.257927652347
1.66015625,0.58432834346798,1.01157358182589,0.764353485171066,1.24713390600548
1.7578125,0.584641531839085,1.01097300877663,0.76283458557068,1.23171971985185
1.85546875,0.592004008615292,1.01065435791644,0.772422724284406,1.23178977302314
1.953125,0.604625076405688,1.01005340634502,0.786815309500767,1.22753468939932
2.05078125,0.61540537814201,1.00974135252492,0.784699392300175,1.22383491975749
2.1484375,0.624046071038172,1.00953401547982,0.787489283933362,1.22369898116012
2.24609375,0.631350820551044,1.00840875050413,0.798673329753142,1.22221320122299
2.34375,0.635172673728254,1.00747407861204,0.815395237674111,1.2221190495789
2.44140625,0.637215896419113,1.00632785338184,0.831346391088332,1.21299516977442
2.5390625,0.635206989508538,1.00456833000812,0.836324239841193,1.19430955082572
2.63671875,0.635202661171535,1.00258191530965,0.830181271319572,1.17405248026225
2.734375,0.634508571756938,1.00020960438567,0.823692614723586,1.16925682086821
2.83203125,0.636842789863493,0.997946461770952,0.820977189695588,1.16595505263707
2.9296875,0.640920077589074,0.995543656102621,0.823392698819394,1.16491222246983
3.02734375,0.643130290730281,0.99330081074452,0.810718810221983,1.16760372015728
3.125,0.642879489005221,0.990615378289694,0.801539234411986,1.16230720392195
3.22265625,0.644329181194592,0.98813647261337,0.797492314653518,1.15788524319506
3.3203125,0.649787398770861,0.986157238641823,0.798118350303397,1.17187355923024
3.41796875,0.655993176345044,0.984558683107755,0.80890404916605,1.18326868700011
3.515625,0.660742495083353,0.983327916498709,0.822811524694593,1.19036184545007
3.61328125,0.667904398931152,0.982256907966506,0.836092464562342,1.19256902901321
3.7109375,0.682719672438009,0.980979544278603,0.852380043215497,1.19275404334853
3.80859375,0.700856379781688,0.979759266651279,0.843529145626555,1.1912205642084
3.90625,0.71954330414255,0.979523718647038,0.837031333930693,1.18632222018041
4.00390625,0.743372802806727,0.980088200690399,0.833974961305658,1.1759023037259
4.1015625,0.771448311852676,0.980852979272188,0.829331158034752,1.16020464993964
4.19921875,0.801816637705432,0.981715902122679,0.829135016564134,1.14534408638807
4.296875,0.828947957286406,0.982606423952807,0.830471060795781,1.13060919217596
4.39453125,0.854810329557869,0.983562175488866,0.835438349847918,1.1258063878526
4.4921875,0.876493740385456,0.984636869040579,0.839003530454413,1.12703628030683
4.58984375,0.900098487410837,0.985861266930033,0.841748457391156,1.13042259118447
4.6875,0.926708761015855,0.987086252699153,0.844642146331954,1.13641732911671
4.78515625,0.950986805069153,0.988355092086475,0.848848691444178,1.13846555768658
4.8828125,0.970643724299906,0.989749650919589,0.851635179316197,1.13271789664696
4.98046875,0.992219583524819,0.991030984431217,0.853540239552874,1.123391038671
5.078125,1.01163465421258,0.991819115645461,0.856587728978114,1.11964818229596
5.17578125,1.02815503958958,0.992196651682077,0.855117921985494,1.11441137450078
5.2734375,1.03935537914192,0.992319085198177,0.857566140023376,1.10461224876553
5.37109375,1.04773096873384,0.991929180897199,0.859595869649687,1.10791020533516
5.46875,1.05452237949218,0.991109176193471,0.847060423383701,1.10428128172647
5.56640625,1.05747624425895,0.990019897605532,0.836707919710379,1.09833890706413
5.6640625,1.06253036608643,0.988699301191455,0.82969779939992,1.10779902846443
5.76171875,1.07027748758499,0.98716539638416,0.824381511648073,1.11028658879753
