"r","obs","mmean","lo","hi"
0,Inf,NA,NA,NA
0.09765625,1.89101014858281,30.7417702402515,23.2476853866673,43.0563018683424
0.1953125,1.09453168732522,18.2146754506827,14.104073692596,25.282626717209
0.29296875,0.825683132584766,14.1645104769886,11.1235151460659,19.4900139459211
0.390625,0.707409889125423,12.217463813281,9.68030098100008,16.6392614620489
0.48828125,0.66110091391544,11.0941145756496,8.86794630916961,14.9230408140422
0.5859375,0.633710781934924,10.3694731169472,8.34594880111042,13.7502897746896
0.68359375,0.610341105881558,9.85895238819282,7.9701541251942,12.8787977845029
0.78125,0.591803191974117,9.46913892132208,7.68679881281256,12.1732222026588
0.87890625,0.577765168855022,9.15068459630895,7.45954209982634,11.6125597049628
0.9765625,0.571299299190358,8.87077998213295,7.256619616401,11.127341701188
1.07421875,0.568820586665792,8.60985169620545,7.06392921031951,10.6841563773666
1.171875,0.574022545867778,8.35353324282253,6.87157212303245,10.2485141503973
1.26953125,0.583547495387016,8.09408325851059,6.68530851263434,9.86280787468114
1.3671875,0.589508107780811,7.82700422055531,6.49434317666808,9.4998370408987
1.46484375,0.588812173725728,7.55204101123827,6.29217324545672,9.14274284317519
1.5625,0.585876984506708,7.2718787248214,6.08208770705082,8.78895311322991
1.66015625,0.58432834346798,6.98871501225742,5.86603526693406,8.42137297780228
1.7578125,0.584641531839085,6.70354724025009,5.64297693336385,8.0454347454281
1.85546875,0.592004008615292,6.4182616846509,5.416564911085,7.66601091229117
1.953125,0.604625076405688,6.13325173974958,5.19195928729057,7.33397509841899
2.05078125,0.61540537814201,5.84946774697069,4.96235399169791,7.01771850240992
2.1484375,0.624046071038172,5.56890375118209,4.73193700923385,6.70075695006737
2.24609375,0.631350820551044,5.29350777544178,4.48641374264783,6.37524987403027
2.34375,0.635172673728254,5.02400955810033,4.23804949347596,6.04105127002712
2.44140625,0.637215896419113,4.759524613382,3.9636407696588,5.71877812797333
2.5390625,0.635206989508538,4.50146341592095,3.69542303337948,5.42098597818204
2.63671875,0.635202661171535,4.25261539610335,3.44825434921822,5.1388593216662
2.734375,0.634508571756938,4.0136680895916,3.21501575836674,4.86059365560749
2.83203125,0.636842789863493,3.78482410199546,3.00423169845825,4.59333463548615
2.9296875,0.640920077589074,3.56654034732421,2.81793442528192,4.36055594418916
3.02734375,0.643130290730281,3.35887751025443,2.64523189407927,4.14265447460261
3.125,0.642879489005221,3.16196357207329,2.48524979702092,3.9298860946686
3.22265625,0.644329181194592,2.97560053974387,2.34247037397817,3.71375651184268
3.3203125,0.649787398770861,2.79966640000497,2.21443077368823,3.50265971166557
3.41796875,0.655993176345044,2.63390636441035,2.09844176622096,3.29975074666194
3.515625,0.660742495083353,2.47837984733859,1.99305676066283,3.10718787447355
3.61328125,0.667904398931152,2.33290481634651,1.8607423558155,2.92530515562375
3.7109375,0.682719672438009,2.19843956236954,1.72807976137719,2.76188165000124
3.80859375,0.700856379781688,2.07442785183662,1.61055011611737,2.60746714059511
3.90625,0.71954330414255,1.96053280289751,1.51133697955523,2.46023855401443
4.00390625,0.743372802806727,1.85627390682121,1.42391837183973,2.33572805506511
4.1015625,0.771448311852676,1.76104780164859,1.34660961166069,2.25636325775779
4.19921875,0.801816637705432,1.67518556401212,1.27688570376813,2.18239629717474
4.296875,0.828947957286406,1.59755115556129,1.21646454338101,2.11291133255814
4.39453125,0.854810329557869,1.52686458408516,1.16042874184155,2.04761297977122
4.4921875,0.876493740385456,1.4630344129247,1.10577299655839,1.98155890744004
4.58984375,0.900098487410837,1.40530162921327,1.0541169322763,1.91857476766757
4.6875,0.926708761015855,1.35362212231476,1.00848103233264,1.86298278091459
4.78515625,0.950986805069153,1.30766025167075,0.970173664466642,1.81239659760838
4.8828125,0.970643724299906,1.26663288136112,0.936535500813543,1.76811680407563
4.98046875,0.992219583524819,1.23022634700402,0.906876450133353,1.72562496413583
5.078125,1.01163465421258,1.19794728583264,0.878819326271907,1.6853447186047
5.17578125,1.02815503958958,1.16957211855398,0.854986365363795,1.65132836492966
5.2734375,1.03935537914192,1.14502379378224,0.836887337515624,1.62206838286119
5.37109375,1.04773096873384,1.12362244355233,0.824317208450892,1.59511439775377
5.46875,1.05452237949218,1.10454718012355,0.817625652157537,1.57187470542348
5.56640625,1.05747624425895,1.08802425534237,0.803657779357278,1.55102626626818
5.6640625,1.06253036608643,1.07363245641324,0.790507206351369,1.52686482729715
5.76171875,1.07027748758499,1.06089046050537,0.779867131459557,1.50543394935301
5.859375,1.07617163465712,1.04950280855074,0.770476732009919,1.49141382670041
5.95703125,1.07625687613182,1.03956318642457,0.759113908580509,1.49119288652928
6.0546875,1.07350658448107,1.03071072834351,0.743208007577555,1.48900150413718
6.15234375,1.07136786176166,1.02297170336632,0.731517292508314,1.48483124727397
6.25,1.06869656387426,1.01647234629044,0.723206665755195,1.47593449588967
6.34765625,1.06045897396719,1.01101413296075,0.71709081710351,1.46470956127692
6.4453125,1.0501964674923,1.00656636143626,0.711137351493252,1.45485817712025
6.54296875,1.04015751362266,1.00254626920327,0.708255978509032,1.4462112752753
6.640625,1.03021619236938,0.998749658081541,0.708936321821399,1.43554758737538
6.73828125,1.01855344242307,0.995249830713699,0.712142368129411,1.4245382878175
6.8359375,1.00888421328585,0.992210097534826,0.718800708221699,1.41559922621451
6.93359375,1.00163945043119,0.98963596222281,0.726490738735373,1.40462804896796
7.03125,0.994744966222622,0.987250140224539,0.728367026075602,1.39110510941502
7.12890625,0.986692372659373,0.985009946685447,0.7309633487399,1.3756852303803
