"x","y","mdegree","betweennesssT","betweennesss","closeness"
25.3164000000097,43.2789999998599,2,0,0,0.000506072874493927
43.7343999999603,36.19799999986,5,0.0119206795384842,432.899477440052,0.000539665407447383
48.38040000002,3.25199999985989,3,0,0,0.000420168067226891
7.35049999994044,80.1439999998499,5,0.00664958528757937,241.479689718445,0.000458295142071494
93.7971999999099,58.8989999999801,3,0.0224298450988307,814.539824764037,0.000473260766682442
11.9453000000203,61.9359999999899,5,0.0816867998017791,2966.45613480161,0.000506072874493927
21.9640999999801,21.4739999999299,6,0.0355138570409179,1289.68571844093,0.000422832980972516
34.0708999999297,70.4139999998699,7,0.0331238945206295,1202.89422951666,0.000626174076393237
9.7718999999297,42.7069999999401,9,0.0768473644019579,2790.7120382571,0.000464037122969838
79.9860999999801,0.395000000019991,3,0,0,0.000379075056861259
42.7788999999202,13.91299999994,6,0.0283182497815978,1028.37724081873,0.000447828034034931
79.5222999999496,40.90299999993,3,0.0333067939769112,1209.53622327153,0.000489715964740451
96.8349000000198,68.625,3,0.000721284634634462,26.1934515067505,0.000415800415800416
95.36329999997,69.99799999991,6,0.0139984158239395,508.352470646363,0.000452488687782805
42.1274000000003,90.67299999995,5,0.0117796343926447,427.777422968891,0.000544069640914037
18.3643999999604,86.2509999999299,10,0.0128430023114327,466.393628939679,0.000476871721506915
59.7687999999598,25.6199999998801,10,0.0641315194658629,2328.93612940281,0.000516262261228704
76.1629999999404,63.53299999982,4,0.0401220499530089,1457.03224404352,0.000586854460093897
73.1951000000099,21.0249999999101,6,0.0452505989666261,1643.27550147303,0.000461680517082179
5.66969999997036,9.65200000000004,7,0.000229276895943563,8.32619047619048,0.000340831629175187
27.5630999999103,62.53700000001,3,0.0418242346063937,1518.84707973119,0.000577367205542725
59.5209000000004,45.20799999987,3,0.114420576053037,4155.18321936604,0.000605326876513317
80.8164000000097,52.5799999998401,5,0.0306007776961014,1111.26724203392,0.000555864369093941
96.4529999999804,33.8510000000199,2,0,0,0.000368867576540022
82.9647000000105,84.2889999998699,12,0.0105215096140614,382.088621634639,0.000492853622474125
98.4087999999801,16.70999999996,1,0,0,0.000336021505376344
50.5281999999397,50.8410000000099,7,0.0898525615071178,3262.99577113098,0.000655737704918033
96.2962999999299,47.4039999998599,2,0,0,0.000452079566003617
66.8419000000004,53.97899999982,9,0.0281680983318042,1022.92449091947,0.000636132315521629
67.8521999999602,9.85399999981996,10,0.0161302871948013,585.771379479208,0.000413736036408771
61.6387999999597,5.26000000001,6,0.00349840569870112,127.044602948331,0.000419991600167997
91.90559999994,98.9269999999101,5,0.000324963170604563,11.8010375405047,0.000396667988893296
79.55799999996,32.3819999999801,4,0.0682572244925982,2478.7611074487,0.000500250125062531
61.7008999999398,34.8399999998501,7,0.110516805738576,4013.41780039638,0.000557724484104852
64.6720999999698,87.7619999998701,10,0.0103695788563434,376.571256168109,0.00053134962805526
29.4515999999103,85.96999999997,8,0.0121110135500932,439.811457071636,0.00055005500550055
18.0366999999396,69.24599999981,9,0.0646982108368167,2349.515526539,0.000539956803455724
5.03079999995043,50.36399999983,7,0.00115430670573174,41.918648018648,0.00045045045045045
15.8894999999302,3.97999999998001,4,0.00177829001846286,64.5786020204788,0.000372717107715244
59.7201999999797,97.37099999981,6,0.00179316542934096,65.1188025665171,5e-04
11.1226999999499,34.75,5,0.0675406421364198,2452.73841918408,0.000441696113074205
7.70459999994,56.84399999981,5,0.00158343928026032,57.5025974626534,0.000465116279069767
96.4618999999902,4.33499999996002,1,0,0,1
43.8095999999196,60.18799999985,13,0.0349182696179847,1268.05696117711,0.000677966101694915
23.8762999999999,1.82699999981992,5,0.000609283024313036,22.1261130279279,0.000371057513914657
12.8717000000197,15.62399999984,9,0.0167717860700794,609.067411134933,0.000373412994772218
84.0630999999103,23.70799999987,5,0.0443368688550852,1610.09339247242,0.000457456541628545
40.5128999999697,78.1859999999899,11,0.0156884837753878,569.727288303209,0.000623830318153462
6.65110000002005,90.18799999985,10,0.00335342304703722,121.779557953156,0.000426803243704652
59.3243999999204,58.35399999982,13,0.0130939292845799,475.506041969518,0.000670241286863271
73.0810000000101,55.04799999995,8,0.0766394331097384,2783.16101338015,0.00062111801242236
89.3445999999503,12.41299999994,2,0,0,0.000395100750691426
9.59539999999015,95.72999999998,12,0.00135703184438714,49.2806114289188,0.000430848772081
17.2558999999901,77.7069999999401,11,0.04078934326159,1481.26500054464,0.000531914893617021
91.4425999999503,24.6399999999001,3,0.00726972325485337,264,0.000408663669799755
69.69380000001,32.7689999998499,5,0.0644479858931934,2340.42860771132,0.000548546352166758
96.9735999999102,94.5889999999199,5,4.97153403277312e-05,1.80541258400156,0.000391236306729264
75.2689999999702,89.9059999999599,11,0.0147987581640208,537.416902726417,0.000511247443762781
35.4630999999399,59.34299999988,7,0.0509149370920872,1848.97594049915,0.000641025641025641
83.0863999999101,16.5889999999199,6,0.0207940639261213,755.136431477093,0.00043010752688172
56.8691999999601,33.8499999998601,4,0.0016742184338219,60.7992424242424,0.000498504486540379
8.41119999997045,34.3209999999999,4,0.00245769423303014,89.2511660724896,0.000426621160409556
82.5146999999397,80.40500000003,13,0.00862104719073556,313.073328731562,0.000492610837438424
52.8889999999701,65.90799999982,18,0.0142037051012084,515.807550750384,0.000680272108843537
35.0851999999704,18.95999999996,6,0.085066011811886,3089.17221894864,0.000468384074941452
23.7839999999896,95.2449999998801,7,0.00337468060068286,122.551526013798,0.000463606861381548
71.8400999999103,85.23300000001,11,0.0165967948240413,602.712604035061,0.000556173526140156
3.09519999997974,98.8199999998301,7,0,0,0.000396982929734021
37.1365000000196,80.527,12,0.0255559898482936,928.065771340781,0.000606060606060606
39.1019999999598,39.8959999999499,9,0.0230151314454297,835.794498440779,0.000556792873051225
13.3606999999602,50.7439999999499,9,0.0152023453470794,552.073171279187,0.000477326968973747
89.6402000000198,93.17299999995,9,0.00364381049104641,132.32497798235,0.000430663221360896
77.4656999999397,96.1659999999699,6,0.00381385144273326,138.500015142858,0.000455580865603645
22.4544999999898,75.1949999998301,9,0.018469404247472,670.716415246947,0.000549752611324904
79.9445999999298,72.79700000002,9,0.00647619433383021,235.182997233044,0.000533617929562433
96.9669999999496,79.69999999995,11,0.00517584451459701,187.960793547591,0.000447427293064877
51.57869999995,58.875,17,0.0875956785545894,3181.03706670991,0.000704225352112676
53.5333000000101,80.9660000000099,9,0.0975399098605241,3542.16182658493,0.000619578686493185
67.0707999999904,97.1219999999701,7,0.000279019094374108,10.1325784121957,0.000473709142586452
11.5081999999202,96.7139999999199,12,0.00799314447155315,290.271041484453,0.000427533133817871
67.1039999999302,27.16999999993,5,0.0511529171980886,1857.61818804859,0.000509943906170321
59.3341999999202,64.6199999998801,21,0.0739909042403391,2686.97968748791,0.000687757909215956
79.8075999999401,97.7569999999801,4,0.00058095927295035,21.097535997192,0.000453514739229025
68.54359999998,41.4819999998399,6,0.183961692549664,6680.56886494105,0.000600240096038415
48.0176999999703,76.92200000002,14,0.029100495687186,1056.78450088016,0.000655307994757536
93.5333999999602,84.2899999998001,12,0.00306760817108161,111.400190732829,0.000442673749446658
59.1593999999996,19.36499999999,9,0.0165800117809347,602.103127824643,0.000483792936623125
91.12139999995,79.2260000000199,12,0.0169553872423502,615.734887705948,0.000479156684235745
77.1951000000099,7.88999999990006,9,0.0014027271893044,50.9400378795894,0.000401606425702811
21.7423999999901,58.0540000000001,2,0.0372402314135126,1352.37900378171,0.000527983104540655
28.5420000000204,1.13299999991,4,0,0,0.000370233246945576
31.1995999999299,32.41200000001,6,0.00621883616765742,225.837035428479,0.000513874614594039
92.1764000000003,91.3680000000199,9,0.00364381049104641,132.32497798235,0.000430663221360896
54.1818999999696,22.45799999987,8,0.00344127464108539,124.969888591016,0.000469924812030075
53.2735999999604,62.1990000000201,20,0.0491464441616498,1784.75311973031,0.000693000693000693
69.5455999999504,33.3689999999499,11,0.0598075950368899,2171.91281376466,0.000535905680600214
84.5261999999602,76.5889999999199,11,0.00245470532946626,89.1426240395672,0.000441891294741494
15.6259999999302,94.79299999983,6,0.0269535385531668,978.817752558253,0.000493096646942801
10.9268999999604,71.1839999998899,3,0.0344354024131382,1250.52163863311,0.0004995004995005
20.0118999999204,55.0810000000099,18,0.0340454517845193,1236.36058155482,0.00066006600660066
62.4425000000001,65.85599999991,9,0.0605325085929137,2198.23804955166,0.000624609618988132
70.8428999999296,67.83299999987,10,0.001688448633044,61.3160121089928,0.000442869796279894
17.3763999999501,87.7239999999299,4,0.00583159120244934,211.774234516948,0.000443458980044346
6.55669999996007,79.0209999999499,10,0.0502892039651596,1826.25244199477,0.000671591672263264
40.8395999999502,58.5389999998699,9,0.00745112561037814,270.587626540882,0.000433651344319167
78.0608999999204,12.652,11,0.00341062796066707,123.856954391625,0.000445632798573975
90.32239999995,86.6369999998701,14,0.0130456712173494,473.753550258045,0.000651465798045603
51.0915999999297,77.06299999985,13,0.0127514138511373,463.067594004052,0.000548847420417124
74.4385999999904,82.27599999984,5,0.0105062151108917,381.53320175203,0.000495540138751239
89.10749999993,47.2209999999,5,0.000609283024313036,22.1261130279279,0.000371057513914657
21.5245999999997,1.78299999982005,9,0.00271646099056997,98.6482808725486,0.000428449014567267
95.9741999999396,91.4919999998499,10,0.0331302550508511,1203.12521217166,0.000568504832291074
34.9112999999197,86.05700000003,11,0.0555456653826866,2017.14083837226,0.000592768227622999
30.3702999999496,76.4849999998701,4,0.0136248204934439,494.785356219414,0.00043859649122807
99.7955000000102,61.0509999999799,13,0.016032744903168,582.229131158547,0.000657462195923734
58.9708999999602,56.9249999998101,12,0.0313591819482745,1138.80869245159,0.000564652738565782
72.9144999999598,77.32499999995,9,0.0315460271167688,1145.59397474546,0.000566251415628539
58.3384999999498,88.8389999999199,11,0.0825429139745509,2997.54592098581,0.000642260757867694
67.1649999999199,68.60299999989,17,0.0198914463099564,722.357872746065,0.000665335994677312
58.9215999999997,68.76000000001,9,0.0818453019608952,2972.21214070991,0.000461680517082179
55.3068000000203,10.9369999999201,9,0.0441457522550893,1603.15299314357,0.000412031314379893
21.3031000000201,12.3759999999299,8,0.000101175483273304,3.67418767507003,0.000401445202729827
73.9566999999797,9.56699999980992,4,0.0106588254561239,387.07524643914,0.000597728631201434
68.82149999996,45.5130000000399,5,0.00729878992048385,265.055555962371,0.000398406374501992
80.2830999999996,26.0819999999401,9,0.000592187093732824,21.5052743089075,0.000407497962510187
29.7915999999996,2.62099999981001,19,0.0324805301872729,1179.53045375081,0.000692520775623269
89.0311000000202,41.4449999998301,12,0.0260136251196203,944.684796219012,0.000591366055588409
4.81229999998959,91.25,7,0.0227736314886313,827.024427509645,0.000513083632632119
48.5124999999498,64.5599999998201,3,0.00106118581955013,38.536963036963,0.000408997955010225
33.1472000000103,78.3499999998601,9,0.000592187093732824,21.5052743089075,0.000407497962510187
54.4044999999496,28.2739999999801,10,0.0246205124928174,894.093911176663,0.000632511068943707
15.1318999999203,30.4560000000099,10,0.0841325648147278,3055.27409124684,0.00049480455220188
4.48080000002028,92.03799999994,7,0.0194753842321531,707.24857839064,0.000410172272354389
61.0683999999901,73.94799999986,19,0.0313575498829087,1138.74942399783,0.000663129973474801
12.0204999999796,51.9860000000299,5,0.0758194058408389,2753.38172311006,0.000446428571428571
28.8600999999298,7.7999999998101,8,0.00232341049590404,84.3746521587551,0.000437445319335083
51.9924999999303,72.23899999983,11,0.00724940302530474,263.262070863942,0.000469924812030075
48.2216999999901,9.48799999990001,6,7.74520811695533e-05,2.81267232767233,0.000402414486921529
100.47600000002,78.49899999984,2,0,0,0.000573394495412844
18.8143999999202,94.77599999984,10,9.66001230840748e-05,3.50803346979818,0.000399042298483639
100.94699999993,81.9249999998101,11,0.01048848193359,380.889221418323,0.000524109014675052
47.9449999999497,45.3569999998399,20,0.035417192324242,1286.17533925485,0.000687757909215956
5.97379999991972,96.6639999998699,13,0.0307171253606794,1115.49240747307,0.000682128240109141
65.7618999999204,93.2989999998799,9,0.0224899855107733,816.723823823734,0.000568181818181818
57.2073999999602,62.77000000002,5,0.0339691397328468,1233.58930939833,0.000583771161704612
49.0106999999798,56.46799999988,4,0.0969347502651888,3520.18545588033,0.000478011472275335
34.7883000000102,86.8469999998299,4,0.0660717818775307,2399.39675888253,0.000424808836023789
78.3791000000201,61.8799999998901,15,0.0607550060644847,2206.31804523176,0.000638977635782748
36.4451000000099,22.6739999998799,4,0.000869006382057507,31.5579667644184,0.000426621160409556
17.9414999999599,27.5339999999901,12,0.0103460028443124,375.715093291205,0.000523560209424084
40.1306999999797,74.95799999987,10,0.0142326169809271,516.857485662366,0.000412541254125413
4.67459999991024,36.7219999998299,12,0.127237434899008,4620.62744835747,0.000600240096038415
75.1580999999996,86.28799999994,11,0.0134223373474736,487.432180773502,0.000650618087182824
70.6219999999703,47.41299999994,12,0.0320476381607801,1163.80997980873,0.000494559841740851
73.4137999999803,7.14699999988011,7,0.00258843546238263,93.9990338164251,0.00045045045045045
75.2422999999299,73.03499999992,6,0.0397121532920436,1442.14684680056,0.000448833034111311
67.0642000000198,58.60800000001,3,0.00536037330477914,194.661956563055,0.000527426160337553
8.63209999992978,57.9669999999501,12,0.00137789071981752,50.0381014901734,0.000606428138265616
88.6935999999996,76.6749999998101,7,0.0984637004187132,3575.70928070557,0.000443262411347518
9.94129999995039,44.97899999982,7,0.0232516033252116,844.381974755059,0.000455996352029184
